<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20140909,000000,60.2200000,62.1700000,60.1000000,61.6000000,21241400
20140910,000000,61.2100000,61.5000000,60.8600000,61.1600000,11358400
20140911,000000,61.4600000,61.8000000,59.1200000,59.6800000,22865500
20140912,000000,59.3200000,60.2300000,58.2500000,59.2000000,26158100
20140915,000000,58.7000000,59.6100000,58.3000000,58.8000000,18754700
20140916,000000,58.8700000,60.4200000,58.7900000,60.3900000,14346900
20140917,000000,60.3500000,61.3000000,58.5100000,60.2900000,25649400
20140918,000000,60.2300000,60.4300000,58.9300000,59.2700000,10616400
20140919,000000,59.3000000,59.4800000,57.6600000,58.0000000,14762400
20140922,000000,57.8000000,58.1900000,56.9300000,57.1500000,13755300
20140923,000000,57.3000000,58.1800000,57.0800000,57.8600000,17817200
20140924,000000,58.0700000,59.0300000,58.0700000,58.5900000,21659600
20140925,000000,59.0000000,59.4600000,58.5300000,58.6300000,11438200
20140926,000000,58.2000000,58.7000000,57.6700000,58.6200000,6931800
20140929,000000,59.0000000,59.1000000,57.3000000,57.3000000,10523500
20140930,000000,57.5800000,58.2500000,57.1700000,57.7500000,11360400
20141001,000000,57.0900000,57.9900000,56.5200000,56.5200000,11160300
20141002,000000,56.2400000,56.6800000,55.1000000,55.3000000,12959900
20141003,000000,56.0000000,56.1500000,55.1600000,55.3700000,11469700
20141006,000000,55.9000000,57.3800000,55.6900000,57.3000000,15089100
20141007,000000,57.1100000,57.6100000,56.3800000,56.5000000,16924700
20141008,000000,55.9900000,56.3000000,55.4000000,55.4500000,10647900
20141009,000000,56.2300000,56.6900000,55.6500000,55.6500000,19214300
20141010,000000,55.0000000,55.8500000,54.7200000,55.5000000,13498800
20141013,000000,55.2300000,56.5900000,55.2000000,56.2100000,12190300
20141014,000000,56.0000000,56.7400000,55.7300000,56.0800000,15443200
20141015,000000,55.8400000,56.1000000,55.0800000,55.2000000,12140000
20141016,000000,55.4300000,55.7700000,53.8100000,53.8100000,16911700
20141017,000000,54.3700000,55.5800000,54.2100000,55.4000000,11839400
20141020,000000,55.7600000,56.0900000,54.9600000,55.2800000,13718300
20141021,000000,55.0200000,57.3000000,54.6100000,57.3000000,21722200
20141022,000000,57.4000000,57.8700000,56.6100000,56.7800000,19870800
20141023,000000,56.4000000,56.9200000,55.5000000,56.4000000,12224100
20141024,000000,56.2200000,56.5900000,55.7300000,56.5000000,9200400
20141027,000000,57.1200000,57.8000000,56.5000000,57.2600000,10162700
20141028,000000,57.3700000,58.1200000,56.7600000,57.9000000,14083200
20141029,000000,57.7500000,58.3200000,57.4700000,57.5600000,15817100
20141030,000000,57.2100000,57.5400000,55.9000000,56.6500000,32040400
20141031,000000,57.0600000,57.6800000,56.6500000,56.9000000,21173100
20141103,000000,56.7700000,56.8700000,55.9500000,56.1800000,11872400
20141105,000000,55.9400000,55.9400000,54.5600000,55.0700000,31040900
20141106,000000,55.1200000,55.7400000,54.0600000,54.3000000,18564600
20141107,000000,54.1500000,55.9900000,53.6400000,55.9900000,41664600
20141110,000000,56.2300000,57.5000000,56.1600000,57.1600000,21144600
20141111,000000,57.1300000,57.9700000,56.6000000,56.8500000,23226700
20141112,000000,57.1900000,57.1900000,55.4600000,55.7100000,23259700
20141113,000000,55.7000000,55.7900000,53.9700000,54.2000000,47216000
20141114,000000,53.9600000,54.0000000,52.8100000,53.3500000,39154500
20141117,000000,53.1000000,53.4100000,52.7200000,52.8800000,26078300
20141118,000000,53.0700000,54.4900000,52.9700000,54.2500000,27163300
20141119,000000,54.2900000,54.7000000,53.4100000,53.5200000,24450300
20141120,000000,53.4600000,54.0900000,53.1700000,53.9700000,18642700
20141121,000000,54.1400000,55.1200000,53.7800000,54.9200000,23624600
20141124,000000,55.0300000,55.5900000,53.9900000,54.2100000,23311100
20141125,000000,54.2000000,54.5000000,53.8200000,53.9400000,13293900
20141126,000000,53.8300000,54.1800000,53.2500000,53.5800000,20841600
20141127,000000,53.3700000,53.7700000,52.8900000,52.9700000,19681600
20141128,000000,52.5200000,52.7400000,51.8000000,52.2500000,19663000
20141201,000000,51.9100000,52.7700000,51.6400000,52.2500000,36658100
20141202,000000,52.7300000,52.8800000,51.5300000,51.7300000,21734700
20141203,000000,51.7400000,52.3200000,51.5400000,51.9900000,19553400
20141204,000000,52.1900000,53.6600000,51.1500000,51.3000000,38648000
20141205,000000,51.2400000,51.7300000,50.1800000,50.3500000,23083500
20141208,000000,50.5300000,51.2300000,48.0400000,48.4500000,40203700
20141209,000000,48.2600000,49.9000000,46.2700000,49.3000000,42581300
20141210,000000,49.6900000,51.1300000,49.1200000,50.5000000,28856300
20141211,000000,50.5200000,50.8400000,48.1700000,48.6000000,28690200
20141212,000000,48.2000000,48.4900000,46.7500000,46.7600000,26176200
20141215,000000,47.0500000,47.7000000,44.5000000,44.6700000,43567900
20141216,000000,43.5000000,45.6200000,36.5400000,40.3900000,74717700
20141217,000000,40.7000000,43.5000000,39.0700000,42.3200000,71609600
20141218,000000,43.7000000,46.2000000,43.0200000,44.5700000,53453500
20141219,000000,44.6000000,44.6000000,40.1000000,41.9100000,51924000
20141222,000000,42.6600000,43.6400000,41.1300000,41.5500000,40456300
20141223,000000,41.7500000,41.8500000,38.3400000,39.0000000,48374800
20141224,000000,38.8000000,39.2400000,37.6600000,38.5400000,46478800
20141225,000000,38.8000000,40.7000000,38.4800000,40.4700000,23623900
20141226,000000,40.6900000,41.4100000,39.3200000,39.5300000,23936400
20141229,000000,39.2800000,40.1800000,38.1300000,38.5000000,18932500
20141230,000000,38.0300000,38.9200000,36.6200000,37.7000000,21319100
20150105,000000,37.0000000,38.8200000,36.9000000,38.5900000,10301500
20150106,000000,38.4700000,39.6300000,37.8200000,39.5000000,15146400
20150108,000000,39.8500000,45.1100000,39.8100000,43.7500000,37825400
20150109,000000,43.7000000,44.6600000,42.1500000,42.9000000,19598600
20150112,000000,42.4600000,43.3900000,41.6300000,42.4100000,19339900
20150113,000000,41.9900000,42.2000000,40.5000000,40.8200000,20488900
20150114,000000,40.9300000,41.8000000,40.6200000,41.5000000,16941600
20150115,000000,42.1600000,43.0600000,41.6000000,41.7000000,21956200
20150116,000000,41.6000000,42.5500000,41.1400000,42.0300000,16297200
20150119,000000,41.9100000,43.6000000,41.8400000,42.0900000,20435100
20150120,000000,42.3000000,42.4500000,41.3700000,42.2400000,17157100
20150121,000000,42.5100000,43.5000000,42.3700000,43.2900000,21104900
20150122,000000,43.4500000,44.9400000,43.2400000,44.8000000,23578200
20150123,000000,45.1500000,47.0000000,45.1200000,45.9400000,31558700
20150126,000000,45.2500000,45.4500000,42.8700000,42.8800000,30807600
20150127,000000,41.9800000,44.2200000,41.0700000,43.8000000,27172800
20150128,000000,44.1000000,44.7900000,43.1400000,43.1500000,16888000
20150129,000000,43.1000000,44.0700000,42.7000000,43.3900000,17522800
20150130,000000,43.8000000,43.8400000,42.5000000,43.8400000,21706900
20150202,000000,44.2500000,44.6900000,42.3100000,42.7000000,33675400
20150203,000000,43.3000000,43.5400000,42.3500000,43.2300000,18093800
20150204,000000,43.5000000,43.6000000,42.5000000,42.5100000,12453200
20150205,000000,42.2600000,43.5400000,41.8900000,43.5000000,18021000
20150206,000000,43.6300000,44.9300000,43.4300000,44.7000000,23408000
20150209,000000,44.8000000,46.6100000,44.3900000,45.6000000,26843200
20150210,000000,45.3700000,46.4000000,44.9100000,45.2800000,17234300
20150211,000000,46.0000000,46.4500000,45.6200000,45.9300000,14642300
20150212,000000,46.4400000,49.2500000,45.5100000,48.6800000,52056000
20150213,000000,49.0100000,52.7700000,49.0000000,52.7700000,45420800
20150216,000000,52.7700000,54.0000000,51.7200000,52.7000000,32581300
20150217,000000,52.7500000,54.8400000,51.7700000,53.0000000,38408400
20150218,000000,53.5200000,55.5400000,53.3600000,55.5000000,28249300
20150219,000000,54.9900000,55.5000000,52.9000000,53.1900000,29247600
20150220,000000,53.6800000,54.3300000,53.0500000,54.0900000,15948000
20150224,000000,51.9900000,53.2100000,51.7000000,52.6700000,20580800
20150225,000000,52.8000000,53.2000000,51.5200000,52.3600000,14461500
20150226,000000,53.0000000,54.6000000,52.9000000,54.4500000,19252500
20150227,000000,54.1500000,54.8300000,53.6000000,53.7000000,15259900
20150302,000000,53.8200000,54.7900000,53.7700000,54.1000000,9275900
20150303,000000,54.1000000,55.3800000,53.6000000,54.1500000,16490200
20150304,000000,54.3100000,54.5000000,52.8800000,52.9100000,15170100
20150305,000000,53.1000000,54.3000000,52.5700000,53.5000000,19295700
20150306,000000,53.7200000,54.4200000,52.8700000,53.3600000,13110400
20150310,000000,52.9000000,52.9600000,50.5000000,50.7700000,14782100
20150311,000000,50.6000000,51.4900000,49.7400000,50.4500000,17794300
20150312,000000,51.0300000,51.2700000,49.6800000,49.9500000,14038700
20150313,000000,50.0000000,50.3500000,48.3500000,48.6000000,16209500
20150316,000000,48.3900000,48.7400000,46.7500000,46.9100000,15262100
20150317,000000,47.3700000,47.8300000,45.7500000,46.2700000,16441800
20150318,000000,46.5000000,47.7000000,46.3000000,47.0000000,14777800
20150319,000000,48.1700000,48.4000000,46.4000000,46.5500000,18152200
20150320,000000,46.5300000,47.8300000,46.1100000,47.5100000,21247400
20150323,000000,47.8200000,48.2000000,45.9300000,46.1000000,20335000
20150324,000000,45.9900000,46.9400000,45.2500000,45.7100000,21076100
20150325,000000,46.0200000,46.2700000,45.2800000,45.8000000,10332200
20150326,000000,46.2000000,46.5000000,44.4500000,44.6500000,14492600
20150327,000000,44.7000000,45.6000000,44.0700000,44.1500000,18788600
20150330,000000,44.1500000,46.0800000,44.0000000,46.0300000,14095100
20150331,000000,46.0300000,46.4100000,44.7700000,45.6300000,11283700
20150401,000000,45.4500000,47.5500000,45.1100000,47.3000000,19429200
20150402,000000,47.3700000,48.9400000,47.0000000,48.9000000,18636200
20150403,000000,49.0100000,49.4100000,48.3300000,48.8600000,13276300
20150406,000000,49.2500000,50.7000000,48.9800000,50.6200000,15771900
20150407,000000,50.6500000,51.4700000,50.0200000,51.3500000,30536800
20150408,000000,51.3300000,51.4000000,50.2000000,50.7000000,16359300
20150409,000000,50.4800000,51.8900000,50.3900000,51.8000000,27345400
20150410,000000,51.9300000,52.3600000,51.5000000,51.9700000,25676500
20150413,000000,51.9900000,54.0300000,51.9800000,53.5000000,22989000
20150414,000000,53.4300000,54.0800000,53.0100000,53.9500000,13736500
20150415,000000,54.0600000,54.5300000,53.7000000,54.4100000,22710400
20150416,000000,54.7500000,54.9900000,53.0600000,54.5000000,32328400
20150417,000000,54.5000000,54.8700000,50.1100000,50.1100000,37515700
20150420,000000,50.1100000,50.8700000,48.4000000,49.2900000,44232100
20150421,000000,49.5800000,50.6900000,48.6000000,50.6900000,34008100
20150422,000000,50.4500000,50.5900000,48.8000000,49.4700000,22852100
20150423,000000,49.5400000,51.2900000,48.3800000,50.4400000,31425300
20150424,000000,50.4800000,51.4400000,49.9400000,50.8800000,22283500
20150427,000000,51.0000000,52.0400000,49.7300000,51.2200000,27745400
20150428,000000,50.9300000,51.1400000,49.8400000,50.3900000,13852200
20150429,000000,50.3300000,50.7500000,49.6300000,49.7100000,14991800
20150430,000000,49.7000000,50.1800000,48.9900000,50.0000000,22515200
20150505,000000,49.8900000,52.2700000,49.8300000,52.0000000,27426800
20150506,000000,52.1400000,53.2200000,52.0200000,52.2800000,26851100
20150507,000000,52.0000000,52.0300000,49.8600000,50.7200000,20200000
20150508,000000,50.4500000,51.0700000,50.3300000,50.7900000,12376700
20150512,000000,50.3400000,51.3400000,49.2800000,49.4300000,22582600
20150513,000000,48.6800000,50.4800000,48.5100000,50.0000000,24085600
20150514,000000,49.9000000,50.7700000,49.1300000,50.3000000,15661100
20150515,000000,50.4000000,50.5300000,49.5100000,50.3600000,13322300
20150518,000000,50.5700000,50.6400000,49.8200000,50.4500000,14699000
20150519,000000,50.2500000,50.3800000,49.4000000,49.6800000,14677600
20150520,000000,49.5500000,49.6800000,48.4500000,48.9500000,15590200
20150521,000000,49.0000000,49.8200000,48.4700000,49.6600000,18483600
20150522,000000,49.8000000,50.0500000,49.0100000,49.3000000,12155300
20150525,000000,49.2000000,49.4700000,47.9000000,49.0500000,18657300
20150526,000000,49.0000000,50.2700000,48.6300000,48.9700000,23654300
20150527,000000,48.8600000,48.8900000,47.7300000,47.8000000,23192400
20150528,000000,47.9600000,48.5000000,47.5100000,47.5400000,19101200
20150529,000000,47.7400000,49.1300000,47.3200000,48.2500000,71573100
20150601,000000,48.2500000,48.5800000,47.3200000,48.0300000,24155500
20150602,000000,48.1000000,49.4600000,47.6700000,49.2000000,19483000
20150603,000000,49.3400000,49.6400000,47.9300000,48.1100000,19305500
20150604,000000,47.9800000,48.1400000,47.0500000,47.6400000,20367600
20150605,000000,47.5000000,48.5700000,47.3100000,47.8500000,14921500
20150608,000000,48.0500000,48.4000000,47.4500000,47.5600000,11915300
20150609,000000,47.6100000,47.7900000,46.6600000,47.3100000,17134200
20150610,000000,47.5400000,48.3300000,47.5100000,48.3100000,13823300
20150611,000000,48.0000000,48.3700000,47.4200000,48.2000000,12348500
20150615,000000,47.9100000,49.0900000,47.7800000,49.0500000,15052500
20150616,000000,49.0100000,50.8500000,48.8200000,50.8500000,26351400
20150617,000000,50.7500000,51.3700000,49.5100000,49.6100000,20536100
20150618,000000,49.9400000,50.6400000,49.5600000,49.8400000,8167100
20150619,000000,49.8200000,50.1900000,48.7000000,49.1200000,10040500
20150622,000000,49.2100000,49.7800000,49.0100000,49.1400000,10520100
20150623,000000,49.3000000,49.6400000,48.8300000,49.5400000,5645700
20150624,000000,49.4400000,50.2100000,48.9700000,50.0400000,11194800
20150625,000000,50.0000000,50.3500000,49.4300000,49.7300000,12873500
20150626,000000,49.5000000,54.2900000,48.2100000,49.4200000,20590300
20150629,000000,48.6100000,48.9700000,47.8000000,47.9000000,21285800
20150630,000000,48.0300000,48.4500000,47.4700000,48.3200000,18844700
20150701,000000,48.4000000,48.6500000,47.7100000,47.9200000,16184500
20150702,000000,47.8000000,48.2400000,47.4200000,47.9500000,10039800
20150703,000000,48.0200000,48.3000000,47.5700000,48.1500000,6325800
20150706,000000,47.7000000,48.1000000,46.5000000,46.5500000,12955800
20150707,000000,46.6000000,47.3900000,46.5700000,47.3000000,9137900
20150708,000000,47.1400000,47.3700000,46.0000000,46.6700000,12485900
20150709,000000,46.8700000,48.3800000,46.8400000,48.3800000,12520800
20150710,000000,48.7000000,49.3700000,48.5200000,49.1500000,18473400
20150713,000000,48.9200000,49.9700000,48.9200000,49.9500000,7672300
20150714,000000,49.9200000,51.0300000,49.7300000,50.6600000,17627300
20150715,000000,50.8200000,51.0800000,50.2500000,50.7000000,6429900
20150716,000000,50.7000000,51.0600000,50.4000000,50.7000000,6320600
20150717,000000,50.7500000,51.3600000,50.4100000,51.0500000,9442200
20150720,000000,51.0000000,51.2100000,50.1700000,50.7000000,6952200
20150721,000000,50.6200000,51.8400000,50.4000000,51.5000000,13007400
20150722,000000,51.5800000,51.8200000,51.0600000,51.6500000,7967000
20150723,000000,51.4500000,51.7000000,50.5500000,50.7600000,7805300
20150724,000000,50.6300000,50.7500000,49.1600000,49.2600000,13310400
20150727,000000,49.3800000,49.4200000,47.1200000,48.4000000,15066000
20150728,000000,48.4000000,49.7000000,47.7900000,48.9000000,11858500
20150729,000000,49.0000000,50.9500000,48.9000000,50.5100000,15904900
20150730,000000,50.8600000,51.3800000,50.2000000,50.9000000,8765700
20150731,000000,50.8400000,51.5000000,49.8500000,51.3900000,13524400
20150803,000000,50.8500000,51.2200000,50.3700000,50.8300000,7906200
20150804,000000,50.6200000,51.6800000,50.5500000,51.6700000,7834300
20150805,000000,51.8800000,53.1000000,51.8300000,52.7600000,19229200
20150806,000000,52.6100000,52.8800000,51.8000000,51.8900000,6749300
20150807,000000,52.1400000,53.2000000,52.1400000,53.0700000,8097900
20150810,000000,53.0700000,53.9600000,52.7300000,53.9500000,9360000
20150811,000000,53.8600000,54.5400000,52.8700000,52.9000000,11112000
20150812,000000,52.7600000,53.8700000,52.4200000,53.1800000,9251700
20150813,000000,53.6000000,53.9000000,53.0000000,53.4300000,7519800
20150814,000000,53.5000000,54.3800000,53.2700000,54.1000000,7947100
20150817,000000,53.9700000,54.2500000,53.0300000,53.3400000,8264500
20150818,000000,53.1800000,53.7500000,52.7200000,53.2300000,8220800
20150819,000000,53.1900000,53.8600000,51.6500000,51.6600000,11852000
20150820,000000,51.3500000,52.6700000,51.1600000,52.5000000,11139500
20150821,000000,51.8800000,52.2800000,50.6500000,50.7500000,13142900
20150824,000000,49.9100000,50.1600000,49.0500000,49.8400000,25550900
20150825,000000,49.9600000,51.4000000,49.9600000,51.3600000,17076000
20150826,000000,51.3500000,52.5500000,50.6500000,52.0600000,12883600
20150827,000000,52.5700000,53.5300000,52.4200000,53.5300000,12186400
20150828,000000,53.6000000,54.0700000,52.8200000,53.9800000,13301300
20150831,000000,53.5500000,54.3400000,53.1200000,54.3400000,9439600
20150901,000000,54.3600000,54.9500000,53.2200000,53.5600000,14136400
20150902,000000,53.1100000,54.7000000,53.1100000,54.3200000,13187400
20150903,000000,54.5300000,54.5500000,53.2400000,53.5300000,17326300
20150904,000000,53.3300000,53.7400000,53.0200000,53.3100000,5693800
20150907,000000,53.1100000,53.5600000,53.0900000,53.1600000,2833700
20150908,000000,53.3800000,54.1700000,52.8200000,53.3800000,10601600
20150909,000000,53.8000000,54.3500000,53.5100000,53.8900000,8501800
20150910,000000,53.4000000,54.1000000,53.2600000,53.7000000,6761900
20150911,000000,53.8600000,53.9900000,53.3800000,53.5000000,5662000
20150914,000000,53.6800000,54.7200000,53.5300000,54.5800000,10627600
20150915,000000,54.5600000,54.7100000,54.0400000,54.4700000,6507400
20150916,000000,54.6800000,56.2300000,54.5500000,56.1700000,12686500
20150917,000000,56.3900000,56.9900000,55.6600000,56.5600000,11440200
