<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170904,000000,303.0000000,304.8500000,301.3500000,302.6000000,2316030
20170905,000000,304.0000000,305.2000000,299.6500000,302.8500000,3293780
20170906,000000,301.8000000,303.1000000,300.2500000,303.0000000,2652200
20170907,000000,303.3000000,307.9500000,302.8000000,306.0000000,3858260
20170908,000000,306.2000000,317.7500000,306.2000000,314.9500000,10729760
20170911,000000,317.0000000,317.5500000,313.7000000,314.2000000,5727670
20170912,000000,314.7000000,315.6000000,310.5000000,314.6000000,5650410
20170913,000000,315.0000000,319.9000000,314.1500000,314.7500000,8497980
20170914,000000,314.1000000,320.7000000,314.0000000,319.3000000,7443690
20170915,000000,319.2500000,321.6000000,317.5000000,319.7000000,3767550
20170918,000000,320.0000000,321.1500000,315.4500000,318.0000000,3812830
20170919,000000,317.7500000,318.0000000,312.4500000,313.0000000,3293690
20170920,000000,313.3500000,315.3500000,311.3000000,315.0000000,3183160
20170921,000000,315.0000000,319.4000000,314.6000000,316.7000000,4743710
20170922,000000,316.6500000,318.0000000,314.3000000,316.7000000,2387310
20170925,000000,316.5500000,322.3000000,315.2500000,321.5500000,4940290
20170926,000000,322.5000000,327.2500000,322.4500000,323.4500000,6955910
20170927,000000,323.9000000,325.7500000,321.6500000,324.5000000,5295750
20170928,000000,324.5000000,325.7500000,321.6000000,321.9000000,2768460
20170929,000000,321.6500000,323.3500000,318.9500000,318.9500000,3627770
20171002,000000,319.1500000,321.0000000,314.1000000,315.0000000,3424540
20171003,000000,316.0000000,317.0000000,314.8000000,316.1500000,2642230
20171004,000000,316.1000000,318.8000000,315.5000000,318.3000000,2922220
20171005,000000,318.5000000,319.9500000,316.3000000,319.9500000,3085480
20171006,000000,320.0000000,321.4500000,319.1500000,320.6000000,2725640
20171009,000000,318.2500000,320.4000000,318.0000000,319.1000000,3746720
20171010,000000,319.4500000,320.1000000,317.2500000,319.3000000,1475220
20171011,000000,319.1000000,322.6000000,319.0500000,320.5000000,3018370
20171012,000000,321.4000000,321.6000000,317.8500000,319.1500000,1857600
20171013,000000,319.1500000,321.5000000,318.1000000,320.0000000,2216740
20171016,000000,320.3000000,324.8500000,319.6000000,324.8500000,2576590
20171017,000000,324.6000000,330.1500000,323.0000000,328.0000000,8251660
20171018,000000,327.9000000,328.4000000,325.5000000,326.1000000,2348880
20171019,000000,326.0000000,327.0000000,320.1000000,321.5500000,2987990
20171020,000000,321.5500000,322.8000000,319.0000000,321.8000000,1803780
20171023,000000,321.9500000,323.5500000,316.1500000,316.5000000,2402630
20171024,000000,316.0000000,320.0000000,315.1500000,316.8000000,1948780
20171025,000000,318.6000000,318.8500000,312.5500000,312.7000000,2576250
20171026,000000,313.0500000,314.2500000,310.1500000,311.1500000,2390730
20171027,000000,312.0000000,322.0000000,312.0000000,322.0000000,4215610
20171030,000000,322.9000000,323.7000000,319.5000000,321.0000000,2807920
20171031,000000,321.0500000,323.5500000,318.7000000,318.7000000,2239950
20171101,000000,320.0000000,324.7500000,319.1000000,323.1000000,3433020
20171102,000000,323.1000000,323.1000000,317.1000000,318.5000000,2385380
20171103,000000,319.3000000,323.5000000,317.5000000,317.8000000,3327930
20171107,000000,323.2000000,331.4000000,322.5000000,329.9500000,8985670
20171108,000000,328.9500000,334.5000000,327.6500000,333.0500000,7017650
20171109,000000,333.0000000,336.9000000,330.5000000,336.9000000,8581010
20171110,000000,336.6000000,336.7000000,329.0500000,329.3500000,5704870
20171113,000000,330.2500000,331.5500000,325.0000000,325.0000000,2414920
20171114,000000,324.8000000,327.0000000,309.5000000,314.3000000,9036010
20171115,000000,313.7500000,314.1000000,301.3000000,302.2000000,6619730
20171116,000000,302.8000000,307.2500000,298.6500000,303.5000000,5395560
20171117,000000,303.5500000,306.8500000,300.7000000,300.7000000,5187340
20171120,000000,301.9500000,305.5500000,299.5000000,300.0500000,3118570
20171121,000000,301.4500000,303.9000000,297.2500000,299.8000000,5218740
20171122,000000,300.8000000,302.4500000,299.5500000,302.0000000,3328040
20171123,000000,302.5500000,304.2500000,300.5000000,302.3000000,2639750
20171124,000000,302.1500000,304.7000000,301.7500000,303.8000000,2970400
20171127,000000,303.8000000,304.2000000,297.6000000,299.9000000,2961300
20171128,000000,299.7500000,301.9000000,298.5000000,301.3000000,2852680
20171129,000000,301.4500000,302.9500000,293.4000000,294.4500000,5268720
20171130,000000,294.4500000,294.5000000,287.0000000,293.6000000,6054410
20171201,000000,293.1000000,293.3500000,287.1000000,292.0000000,3241640
20171204,000000,290.5000000,292.7500000,286.0000000,292.7000000,3179650
20171205,000000,292.0500000,293.9000000,287.6500000,293.4000000,2931200
20171206,000000,292.8000000,292.9500000,289.6500000,292.4000000,2548450
20171207,000000,291.7500000,294.3000000,289.2500000,292.5000000,3192310
20171208,000000,292.6000000,294.8500000,291.1500000,293.7500000,2472990
20171211,000000,294.2000000,299.7000000,294.0500000,297.5500000,4674730
20171212,000000,298.1500000,303.2000000,296.4500000,303.1000000,4392930
20171213,000000,303.0000000,304.5500000,295.0000000,298.8500000,3996080
20171214,000000,298.0500000,300.7000000,294.2500000,300.7000000,3155930
20171215,000000,300.0000000,301.5000000,296.4000000,299.6500000,2773760
20171218,000000,299.5500000,303.6500000,296.1500000,296.5000000,3484990
20171219,000000,296.5000000,297.6500000,292.4500000,293.6500000,2872270
20171220,000000,294.8500000,295.3500000,290.2500000,293.3000000,4089660
20171221,000000,293.7500000,294.8500000,291.2000000,293.8000000,4645040
20171222,000000,294.7000000,295.3000000,292.8000000,293.7500000,1787800
20171225,000000,294.2000000,298.8000000,294.2000000,298.0000000,1908220
20171226,000000,298.8500000,298.8500000,294.5500000,296.5500000,1357920
20171227,000000,297.0000000,297.9500000,293.3500000,295.4500000,2912300
20171228,000000,294.9500000,295.4500000,288.5500000,289.8500000,2965050
20171229,000000,289.8500000,292.5000000,287.0000000,291.5000000,1661800
20180103,000000,292.1500000,297.9500000,292.1500000,297.9500000,2231440
20180104,000000,299.0000000,308.2500000,297.6000000,307.0000000,5754500
20180105,000000,307.0000000,313.6500000,304.6500000,311.9500000,4236460
20180109,000000,312.5500000,316.2500000,311.1500000,315.1000000,4572510
20180110,000000,316.1000000,319.8500000,312.0000000,317.7500000,5560000
20180111,000000,318.2000000,325.0000000,316.0500000,325.0000000,4585280
20180112,000000,325.5000000,326.9500000,318.5500000,324.3500000,5465100
20180115,000000,325.0000000,326.7000000,318.7500000,319.9500000,3512700
20180116,000000,320.0000000,321.4500000,314.0000000,317.5000000,4619860
20180117,000000,315.9500000,326.5000000,312.9500000,326.5000000,6123020
20180118,000000,326.8500000,333.3500000,325.0500000,333.1000000,10920200
20180119,000000,332.7500000,332.9500000,326.6500000,328.0000000,4219130
20180122,000000,328.0000000,332.9500000,324.4000000,332.9500000,4531840
20180123,000000,333.5500000,336.4000000,329.2000000,335.0000000,5661050
20180124,000000,334.9500000,345.8500000,331.6000000,344.5000000,9611160
20180125,000000,347.9000000,359.3000000,343.5000000,351.5000000,15724040
20180126,000000,350.0000000,356.8500000,346.3000000,351.8000000,5865720
20180129,000000,353.0000000,356.8000000,346.3500000,346.3500000,5208380
20180130,000000,344.0500000,352.8500000,341.5000000,342.1000000,6300450
20180131,000000,341.8000000,347.4500000,338.5000000,343.2000000,5666510
20180201,000000,345.0000000,353.0000000,344.5500000,344.9500000,5349620
20180202,000000,346.1500000,349.0000000,337.2500000,339.9000000,4981050
20180205,000000,336.0000000,340.4500000,332.0000000,338.3000000,5398350
20180206,000000,332.0500000,337.2500000,328.3500000,330.0000000,6203770
20180207,000000,332.4500000,338.3000000,332.4000000,336.0000000,5299330
20180208,000000,333.0000000,335.4000000,326.6000000,326.6500000,4940260
20180209,000000,323.5000000,329.5000000,320.3500000,324.5500000,6406770
20180212,000000,328.2000000,332.6500000,324.7000000,325.3000000,6390820
20180213,000000,326.1500000,328.0500000,323.5000000,325.4000000,3560380
20180214,000000,326.5000000,326.9500000,322.7500000,326.0000000,3790800
20180215,000000,328.5500000,333.8000000,324.3000000,324.3000000,5980700
20180216,000000,326.6500000,328.2500000,323.1000000,324.2000000,3699790
20180219,000000,325.4000000,327.8000000,322.0500000,324.0000000,1709080
20180220,000000,323.9000000,325.3500000,320.5500000,322.0000000,2081680
20180221,000000,321.6000000,333.5000000,319.5000000,333.5000000,4642630
20180222,000000,331.5000000,338.0000000,329.0500000,337.3000000,4425500
20180226,000000,341.3500000,345.8500000,340.6000000,341.8000000,4566400
20180227,000000,342.5000000,343.2000000,336.6500000,337.5000000,2475800
20180228,000000,333.5000000,335.7000000,329.1500000,330.5000000,2897040
20180301,000000,326.9500000,327.8500000,322.1000000,323.5000000,3959100
20180302,000000,322.9500000,324.8000000,314.6000000,319.5000000,6257740
20180305,000000,321.6500000,324.4500000,319.3000000,320.5000000,3438260
20180306,000000,322.1500000,324.9500000,318.0500000,318.7000000,3967240
20180307,000000,317.1500000,317.4000000,312.2000000,315.0000000,2910560
20180309,000000,314.5500000,316.4500000,312.2500000,313.2500000,2974590
20180312,000000,314.6500000,319.5500000,313.1000000,314.7000000,6749250
20180313,000000,314.0500000,315.3500000,312.0000000,312.0000000,4544090
20180314,000000,311.0000000,311.5000000,307.5500000,310.3500000,4847250
20180315,000000,310.0000000,316.0000000,305.5500000,314.2000000,6686450
20180316,000000,315.8000000,319.4500000,311.5000000,319.3000000,6845420
20180319,000000,321.8000000,324.6000000,316.0000000,316.0000000,8296340
20180320,000000,317.0000000,319.2500000,312.6000000,317.5500000,5620470
20180321,000000,317.6500000,321.5000000,316.0000000,317.5000000,4975580
20180322,000000,318.6000000,319.7500000,315.0000000,316.1500000,3240790
20180323,000000,315.1000000,315.2500000,311.2500000,314.5000000,3679090
20180326,000000,313.8000000,314.4500000,308.0500000,308.0500000,3406890
20180327,000000,310.1000000,311.2500000,308.1500000,309.6500000,2723610
20180328,000000,308.3000000,310.8500000,305.0000000,308.8000000,2921610
20180329,000000,309.7000000,317.5000000,309.7000000,316.3500000,3847610
20180330,000000,317.5500000,318.1000000,313.2000000,313.9000000,1223450
20180402,000000,314.5000000,316.8500000,309.0500000,309.0500000,2451430
20180403,000000,309.0500000,313.8500000,309.0500000,313.2500000,4458960
20180404,000000,313.5000000,319.9500000,313.3000000,319.6000000,7917480
20180405,000000,321.0000000,325.9500000,320.1000000,322.6500000,8042570
20180406,000000,321.8500000,322.3000000,318.0500000,319.6000000,3621210
20180409,000000,318.4000000,318.8500000,281.6500000,299.5000000,22424510
20180410,000000,298.5000000,313.9500000,296.4000000,307.6000000,10342400
20180411,000000,309.0000000,324.0000000,306.9000000,324.0000000,16918920
20180412,000000,324.9500000,333.0000000,316.2000000,333.0000000,18635760
20180413,000000,331.5000000,331.7500000,319.8000000,323.0000000,8364590
20180416,000000,317.9000000,324.5000000,315.1000000,319.0000000,3534260
20180417,000000,323.1000000,329.5000000,320.0500000,329.5000000,7042220
20180418,000000,329.3000000,337.8500000,326.0000000,333.1000000,8283200
20180419,000000,335.2500000,339.0000000,333.0000000,337.3000000,6567060
20180420,000000,336.5000000,342.4500000,334.1000000,338.9500000,7015010
20180423,000000,339.0000000,351.0000000,336.1000000,351.0000000,8674730
20180424,000000,352.9000000,362.5000000,347.8000000,352.2500000,9097870
20180425,000000,349.6000000,370.0000000,348.0500000,370.0000000,12081490
20180426,000000,368.1500000,376.0000000,364.0000000,375.0000000,13905400
20180427,000000,375.0000000,380.6500000,373.5000000,380.0000000,10766550
20180428,000000,379.5000000,381.1500000,376.0000000,381.0000000,1284160
20180430,000000,381.0500000,388.2500000,379.1500000,383.0000000,3686010
20180502,000000,390.0500000,408.0500000,389.3000000,401.0500000,13304760
20180503,000000,400.1000000,400.9000000,386.1000000,387.1500000,9662280
20180504,000000,388.0000000,394.9500000,385.0500000,386.7500000,4930790
20180507,000000,389.5000000,398.9500000,387.5000000,388.2500000,5694420
20180508,000000,388.2500000,394.5500000,385.8000000,393.0500000,5779790
20180510,000000,400.0000000,400.0000000,393.2000000,395.7000000,3749870
20180511,000000,394.3000000,403.7500000,392.4500000,401.4500000,6041400
20180514,000000,402.0500000,404.5000000,397.4500000,403.5500000,2982940
20180515,000000,401.9500000,402.0000000,392.0000000,394.8500000,4697070
20180516,000000,395.5000000,398.0000000,388.6500000,389.8000000,4058030
20180517,000000,392.0000000,392.0500000,381.8500000,381.8500000,4205410
20180518,000000,382.3500000,389.7000000,380.1000000,387.0000000,3236130
20180521,000000,387.8500000,391.5500000,385.4500000,386.9000000,2365800
20180522,000000,387.5000000,388.3500000,381.5000000,385.5500000,2430890
20180523,000000,384.6500000,384.7000000,376.0500000,377.7000000,4108830
20180524,000000,379.2000000,381.5000000,374.2500000,378.0000000,4300780
20180525,000000,378.4500000,379.4500000,374.7000000,378.3000000,2792600
20180528,000000,376.5500000,379.6500000,374.2500000,379.5500000,1557230
20180529,000000,378.9000000,383.5000000,376.5500000,383.0000000,3487090
20180530,000000,382.5000000,383.8000000,379.0000000,381.0500000,2574700
20180531,000000,381.8000000,386.0000000,381.1000000,385.3000000,3910580
20180601,000000,384.2000000,386.7500000,381.6500000,382.5500000,1963730
20180604,000000,383.5000000,387.7500000,382.8500000,384.9000000,1332880
20180605,000000,383.6000000,386.3500000,371.4000000,381.9500000,22360970
20180606,000000,382.0000000,382.7500000,377.1000000,380.8000000,2332800
20180607,000000,381.7500000,384.0000000,380.0500000,380.0500000,2226880
20180608,000000,380.5000000,383.7500000,378.4500000,381.0000000,4780600
20180609,000000,381.7000000,382.9500000,381.0500000,382.1500000,229490
20180611,000000,382.8000000,386.5000000,378.8500000,384.5500000,1724980
20180613,000000,385.4500000,386.9000000,381.2000000,382.0000000,2482530
20180614,000000,383.5000000,383.5500000,377.3000000,381.7000000,2799720
20180615,000000,381.0500000,384.5000000,379.0000000,383.2500000,4632370
20180618,000000,381.8500000,389.5000000,379.4000000,387.0000000,4060790
20180619,000000,386.4500000,393.6000000,383.2500000,392.3500000,5224800
20180620,000000,393.1500000,395.9000000,387.7000000,390.2000000,3965920
20180621,000000,390.5000000,395.1500000,387.0500000,392.7500000,4105610
20180622,000000,393.6000000,395.4000000,388.4500000,390.8000000,3211230
20180625,000000,390.0000000,399.6500000,388.7000000,393.9500000,2706590
20180626,000000,395.0500000,397.3500000,388.7000000,389.3000000,2824820
20180627,000000,390.3000000,396.5000000,387.7000000,394.6000000,3046140
20180628,000000,394.9500000,399.8500000,394.0000000,396.5000000,3636660
20180629,000000,391.2000000,396.2000000,391.0500000,396.1500000,2774360
20180702,000000,394.5000000,398.8000000,392.5000000,394.7000000,2675620
20180703,000000,393.9500000,394.7000000,388.3500000,389.9500000,2400890
20180704,000000,390.8500000,393.7500000,388.3500000,393.2500000,1733770
20180705,000000,392.9000000,406.0500000,391.9500000,406.0500000,3869930
20180706,000000,405.0000000,405.0000000,398.8000000,403.4000000,2320140
20180709,000000,402.4000000,410.4500000,402.4000000,408.1500000,2540300
20180710,000000,409.7000000,419.0000000,407.2500000,413.2000000,5869520
20180711,000000,412.0000000,414.1500000,407.1500000,409.8500000,3953430
20180712,000000,407.0000000,408.4500000,399.6000000,406.4500000,3584990
20180713,000000,407.1000000,412.0000000,403.4500000,406.9000000,2571410
20180716,000000,406.3000000,411.9000000,404.0000000,407.3000000,2911660
20180717,000000,406.4500000,406.5000000,398.1500000,399.5000000,2698840
20180718,000000,401.0000000,402.2000000,396.7000000,400.9000000,2843760
20180719,000000,401.1000000,403.3000000,397.2000000,400.5000000,1424280
20180720,000000,401.0500000,401.5000000,391.1000000,393.2500000,2720720
20180723,000000,394.0500000,396.3500000,391.4000000,394.5000000,1390070
20180724,000000,394.5500000,395.1000000,390.3500000,394.9000000,1311170
20180725,000000,392.4500000,396.5500000,390.8500000,395.8000000,1772750
20180726,000000,396.1000000,400.0000000,393.8500000,397.3500000,1636170
